-9.892034612635403068e-02 2.367683144819685698e-02 -5.050824171312093824e-01 -3.725219613804494068e-01 -5.136223936893239417e-01 1.503420389371544763e-01 -2.785639284444068609e-01 -1.116300825299169908e-01 2.059973420974331448e-01 -1.616988801036584600e-01 4.487500539839113789e-01 -4.640106745669106414e-02 3.675107257066022315e-02 4.170153105749233383e-03 -8.436209067070335466e-02 -4.889467396664062271e-01 -3.367082459285768853e-02 -5.815242859486655785e-02 -3.948195265337863247e-01 2.932175319792942880e-01 -3.917498792207146224e-02
7.990480539731180387e-02 -2.380423872419615283e-01 -5.539419196427286529e-01 2.394664104807101845e-01 -1.976081773385763296e-01 -8.057777872593123447e-02 1.940156718900758540e-02 2.590841886090973212e-01 -1.811021674287826427e-02 2.904046759255522470e-01 -1.490119833219365475e-01 -3.185912062630246733e-01 -2.411846896221452596e-01 1.189312648192215327e-01 -3.247364970176006005e-01 1.171543523062140851e-01 -9.097864974274256777e-01 1.656384540077751599e-01 -5.167612426272900628e-01 3.309245333806345446e-01 -3.249768404396446986e-03
5.510412440455935146e-01 2.364049141233274254e-01 1.909400004660825045e-01 5.044590332467098204e-01 5.092492174021482354e-01 1.889427782125726041e-01 -2.433631766577348254e-01 -1.444829035348254298e-01 -2.055696839813664634e-01 3.455148779553631755e-01 -2.413141796803542349e-01 1.156800232246798649e-01 -4.632462976197600918e-02 -4.114609490285005555e-01 3.261462121980591988e-02 1.526173939028017124e-01 7.064166580181641120e-02 7.155181627074097550e-02 3.528798998544550036e-01 4.842442605435247072e-01 -8.512861260563213406e-03
-4.016161122084621615e-02 -6.704767387751300323e-01 1.100303302448120968e-01 3.187439739870639999e-01 -2.248360053359473032e-01 3.770155283659868406e-01 -1.056485053363158677e-01 2.741268741198178427e-01 2.471022808425156203e-01 2.567464815314028925e-01 4.630221525413613995e-03 1.952036324689020164e-01 5.787355853981744624e-02 -3.905855332866056129e-01 7.859316092386101071e-02 4.562204235281931003e-02 2.695932166469927616e-01 4.788375793420876492e-01 1.182406725215653653e-01 -2.853214122272501041e-01 3.359519299272773485e-01
7.534598583225370350e-01 4.647629267533113229e-01 4.465894556522294612e-01 1.843760855437101276e-01 -6.284429249887452107e-02 2.262827215243269630e-01 5.990946491050178763e-02 5.789650749390666540e-02 -2.092372776303819681e-01 5.125422318267759403e-01 -1.877349396697347572e-02 3.513408433258435881e-01 -2.240723933145363223e-01 -2.577437922992718011e-01 -5.797993344330494292e-01 -7.573510705860692083e-02 9.013111215906396967e-02 1.280588196550965507e-01 7.446125658308480055e-01 -1.593421003453066587e-01 -5.271194800601203961e-02
4.365211019636479617e-01 5.143997108663778128e-01 -7.379894970798207832e-02 6.346608531853863422e-01 -3.646288188473588709e-01 6.651969191805761072e-01 2.249772933735355585e-01 -2.568831713593486277e-01 2.180003523914079699e-01 -2.776636682648677690e-01 -6.755466683281302620e-02 1.143993674449713532e-01 1.273768395162133416e-01 1.937368695283693543e-02 1.589600992634141452e-01 1.691102768804548517e-01 1.059610430840660228e-01 3.214868721492597503e-01 3.866681817712404323e-02 6.449208955067228799e-02 4.425353028041665304e-01
3.239650351469352541e-01 3.529695844296075746e-01 -5.486750064375262026e-01 8.357616864216000918e-01 6.830582451794622312e-01 -4.290926716578428723e-01 4.046652991131661214e-01 5.629747387019921195e-02 8.522311997753997947e-02 3.965740250241227560e-01 2.653293232424659420e-01 -3.506775736392133691e-01 -1.937804884481499346e-01 -4.850709368680001798e-01 1.103018789636887320e-01 -8.495840631803727727e-02 1.392239130140529302e-01 -5.155718685299783832e-01 1.566325923697121369e-01 -1.409944217078083484e-01 2.667814144489810690e-01
7.685384635963340427e-01 -8.124683238099434865e-03 -4.115884614021359522e-01 8.249051728411161966e-01 -9.868916796048914086e-02 1.351168328214646941e-01 1.941124315659945899e-03 -2.078265430574605666e-01 -5.631221957528810551e-02 -1.364500486743251140e-01 -5.887241439887540978e-03 -1.856812965608828636e-01 2.345677545255963614e-01 -7.601646844930839420e-01 -1.592658504290911381e-01 -4.381217586571340972e-01 2.913768187861562886e-01 3.305698718306619432e-01 1.996929378765636975e-01 -3.749568108930659283e-01 3.502767475508782868e-01
-6.603748868152095053e-01 -1.995057442655228386e-01 4.375264497202635550e-01 3.097357674312805065e-01 1.030317842819043345e-01 -3.952209780499298386e-01 -7.322130298644213831e-02 2.902628727383777321e-02 -3.879997222174205729e-01 2.902396459818822883e-01 -1.798079538431185398e-01 4.202189631112281942e-01 -2.959127645667754547e-01 4.603630703211751829e-01 -1.133942250888622383e-01 -1.853032357533994368e-01 1.199080701784877301e-01 3.329089092240328784e-01 3.797402561104745722e-01 -3.738299601594337052e-01 -2.516377690770772446e-01
-1.586587268730987321e-01 -4.363407825883040825e-02 -5.065361613982241051e-01 -6.359202209356049074e-02 4.271687417285049415e-01 -7.156471485586439751e-01 5.033362571957102904e-01 1.419913456252731854e-01 -3.055703036704779940e-01 3.172871822988142521e-01 -4.048608485110776756e-01 4.276886485829674012e-01 2.259079554557947012e-01 3.042754516993025904e-01 -3.449915066741700564e-01 -2.091269869616357024e-01 2.578246590795137960e-01 -2.918761183779275958e-01 -4.514127995351736589e-01 7.361171991077262167e-01 -7.075542957956253154e-02
-5.884233756096339807e-01 6.712934770634393367e-01 -9.745122295681538094e-02 -1.179224054087317647e-01 5.467091382520877785e-01 1.925958562372508398e-01 6.871580293937734618e-01 -1.195112250690988087e-01 -5.806773285035090604e-01 -2.869148515558831436e-01 8.317081247304965175e-02 3.940202555110659116e-02 3.456536202142464487e-01 -5.870550424559058122e-02 -1.877747069361674070e-01 -6.774218181051888665e-02 -1.288301550009016416e-01 -2.082114955524255462e-01 2.198803712701977719e-01 7.923272305440917651e-03 2.369267156254457884e-01
-4.930366284348357553e-01 -1.720216075950783616e-02 7.522406879054883977e-02 -7.825887269748742492e-01 1.126868937833616635e-02 3.957041049255926451e-02 7.216740370957805406e-02 -4.919606444536623879e-01 4.239486882614945662e-01 -2.044703879495898546e-01 2.025185825017244423e-01 -1.316443025412504797e-01 2.583549329811471451e-01 -2.088251818937386650e-02 -2.178746638149442194e-01 4.845549956661713287e-01 2.626006903764742106e-01 4.568363856399169226e-02 1.471560135275973569e-01 -1.408820473180661670e-01 -6.101653367996323629e-01
-2.984169782850791819e-01 5.308942812699556611e-03 -4.216405628008992323e-01 1.139482307084419277e-01 -1.202476046834809742e-01 5.131853410672279070e-01 6.571476640579219097e-01 -1.821645149545123299e-01 -2.220921599834380367e-01 -1.015870636674367083e-01 6.651385908670701119e-02 -2.450578988048086604e-01 -1.186961349756893436e-01 -3.393836160596633289e-02 -5.124449587111370441e-01 -2.633001345218390910e-01 -8.578195169309670021e-02 3.427735756639725684e-02 4.275639732776815860e-01 -2.877412603303466376e-01 -6.478748549704698156e-01
3.635672198631514918e-01 -3.123183357641474145e-01 6.241027591197530200e-02 -5.785934432594615900e-02 -3.992407538872463357e-01 -4.102735012782546820e-01 5.280414954676684314e-01 6.933642046282934013e-01 5.051607123437082958e-01 -2.066454336307126383e-01 -7.908136500469226116e-02 -2.162623551889785167e-01 -4.978016544640131436e-01 -3.879179212600672444e-01 3.452328264982560402e-01 1.380537024375069234e-02 3.342356312190856715e-01 -3.248490097556946399e-01 3.907634586257852094e-01 6.981995922074247796e-01 -1.033929478813996050e-01
2.923811023138949139e-01 1.157460551815374244e-01 5.377902635584673741e-01 -7.076889256958153185e-01 -1.273717659726599782e-01 5.161087335483186544e-01 -2.769832653441047787e-01 2.324534703502612598e-01 -1.344961510852557829e-01 2.746468363172506200e-01 2.967091391123557464e-01 3.941808546649812062e-01 4.340232140827330332e-01 -5.902439069264427962e-01 1.525332523277714292e-01 2.653094324680378424e-01 -7.402211767146782417e-03 -1.540503108486513395e-01 7.523150306309689395e-01 3.087240798901768057e-01 -6.035445034833289979e-01
-8.075144606437089090e-01 2.355600666475462512e-01 -4.866139561143255077e-01 6.773560661299413144e-02 1.821288031627211479e-01 7.293158920175170368e-02 5.424423812789250787e-01 3.707419628681315471e-01 3.491806895076502992e-01 3.772405846823527198e-01 2.105605567191369265e-01 -3.963187029265731742e-01 -1.700755160925626272e-02 1.352041424700045624e-01 -3.147144077527609385e-01 4.796936695830348318e-01 -4.323509628128197613e-01 -1.800980171535528085e-01 1.326706691657037473e-01 3.897312121400272611e-01 -4.239544594442472558e-01
-1.780564086139090618e-01 8.086278401347948841e-02 3.508326355513436967e-01 -3.171968150611894632e-01 -2.721803262993638395e-01 -2.727380382706717440e-02 1.906646061617483512e-01 2.125825100912038246e-01 1.219556227932583475e-01 1.983503491970121935e-01 -4.705035406374378781e-01 -2.702049937814184344e-01 4.909657678127244962e-01 -2.956211874044802901e-01 -3.403383520560131492e-01 -4.271405085029798543e-01 -3.771283791179795841e-01 1.494612488743856937e-01 1.263225284799716075e-01 -5.687831954948406876e-01 -3.758961937495309824e-01
4.689198501299003952e-01 -3.068893125302951663e-01 8.018590159077883250e-02 1.595796268355787750e-01 -4.991248899193019839e-01 -2.900961579014467717e-01 5.076019517486242139e-01 -5.532257710763576614e-02 -1.785441443968821817e-01 -1.573506525605177786e-01 -1.587984933738590121e-01 8.111187050922058495e-02 -2.191373422587394315e-01 -5.503103390471598688e-01 -1.492762676070676364e-01 1.710748589372907413e-01 -2.071601920634227323e-01 1.151306420766425205e-02 5.757418632863412489e-01 -1.816570393808471517e-01 -5.837232222666871584e-01
7.312289586278833409e-02 4.618623717563706821e-01 3.650327296011819378e-01 3.502681780510395471e-01 -2.451817047273713579e-01 -1.762186656934807694e-01 2.904992483185578900e-01 2.376256816053885779e-01 -3.468570627252507976e-01 -2.971746421335601240e-02 -3.850792930007426174e-01 -1.486432921686807185e-01 4.352943771497828074e-01 3.697319158080264456e-01 -3.087396910788405280e-01 1.415045708104650246e-01 5.195361965677511296e-02 -2.418878986776064055e-01 -3.770570566194333395e-01 -6.982085169638261313e-01 -4.908006582545051399e-01
4.395987400512104681e-01 8.573335388638685384e-01 -3.721638931764368885e-01 5.236814376558052153e-01 -1.907348590237433750e-01 3.364278515731890518e-01 5.942039931512785866e-01 -4.253334119654405554e-01 1.646528888523825507e-01 -5.545903669087639543e-01 9.415724992208181210e-02 -5.667957939346182639e-02 -3.618039491287650677e-01 -5.667685215564318563e-02 1.032365838043296513e-01 9.679457684429755571e-02 -4.530434801078933593e-01 -1.986976916883484434e-01 4.985087199664020030e-01 2.639303502292600356e-01 4.387619118391748729e-02
5.604901411527024591e-02 -7.540812568209807887e-02 5.879362741024390937e-01 4.753921663986515611e-01 -2.823627194437087207e-01 4.539500178127432450e-01 2.342143495348046611e-01 -2.603836996045686969e-01 8.079263190030168129e-01 1.423898960718816657e-02 2.618944266658449482e-01 -5.878885613759530226e-01 -1.298203923846605878e-01 -3.639868211948188992e-01 4.271643968649532774e-01 1.180870943745437329e-01 3.255912151649487107e-02 -1.016676983745287977e-01 3.061240334823347453e-01 1.703726535480416526e-01 -3.052337009190477790e-01
-5.175313141897974756e-01 4.779686777653078256e-01 -1.054630207934010716e-01 -7.527094611134911573e-02 -1.747887254858569717e-01 -2.800294161488640077e-01 1.267820571592650492e-01 -3.271868770919149350e-02 -1.227626555495893029e-01 4.000267957561517984e-01 2.134469344760756282e-01 4.577369136407377637e-02 1.487985277231607673e-01 -7.328581693259833552e-01 2.556503621965425244e-01 7.383455292431731487e-02 1.831927305876456524e-01 5.449458917070406638e-01 3.619379934205729787e-02 3.490924995902007222e-01 -6.327358172218787713e-01
3.684164645255751380e-01 -3.754340009126153066e-02 2.000342513692905944e-01 -3.086130924195213954e-01 6.837443761161045991e-03 -2.953680945103779876e-01 -2.776377320083253109e-01 3.205016856397017305e-02 -2.774521812123069142e-01 -6.664721799925542589e-01 -3.274793562464355379e-01 4.923737837205856560e-01 -3.052796116952122274e-01 9.006174461983434965e-02 -2.517425535860397523e-01 -6.722634137749676775e-01 -7.956726849090481335e-02 2.677310611871229207e-01 5.266475246095554397e-01 1.515194300463426902e-01 4.481054494946223876e-01
-4.848338715922568820e-01 -5.319413269141357592e-01 -2.629576384039536419e-01 -3.334756742780104616e-02 1.102933474217145798e-01 3.503572358303021494e-01 -2.012965550941973880e-01 -5.030536687367137549e-01 1.013282674694527541e-01 -8.598980651286983190e-02 -1.341125611715280330e-01 -6.385747603401960015e-01 -7.971285602086718158e-02 4.212104603256469626e-01 -3.306327346825894686e-01 -2.016831893499487771e-01 -1.286394026631275667e-01 -3.233110966513303430e-01 -8.556253841260266224e-01 2.843652005214453160e-01 -6.183125162061740010e-01
1.689552017154529184e-01 -6.871100287560152342e-01 1.904630415720080239e-01 -2.202697060076898583e-01 3.268083162143581299e-01 3.730162225312517732e-01 -4.945688587074379416e-01 -5.206565110527766604e-01 -1.853999000588645862e-01 7.088432833739412298e-02 5.375418949196627549e-01 3.649829065216759205e-01 3.474352275660027578e-01 -1.093921885944028755e-01 8.266603250531052993e-02 2.874903203538590191e-01 2.949434172470075111e-01 4.912229018526744623e-02 -2.908271254301479924e-01 8.736639164388625145e-04 -3.108258307723549274e-01
